gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.0,a_fitted_sigma1,draw18,9.982377,0.3225023257273674,27.5692552548842,-0.07226824638399584,0.71135,1.0
1.0,a_fitted_sigma1,draw19,9.9820423,0.32270885408135297,27.662710046575157,-0.07216736927857766,0.711275,1.0
1.0,a_fitted_matched,draw0,9.956317,0.32264070699777636,27.46334108921218,-0.056893908799818864,0.8141,0.997075
1.0,a_fitted_matched,draw1,9.957732,0.3232180440301933,27.927702589941944,-0.056496014913545604,0.817325,0.99695
1.0,a_fitted_matched,draw2,9.943396,0.32405244261360533,27.836183112179015,-0.056388599010000574,0.81715,0.99685
1.0,a_fitted_matched,draw3,9.986501,0.3219218896628435,27.54183830757054,-0.056882346749232496,0.8146,0.99715
1.0,a_fitted_matched,draw4,9.9106014,0.3232212063078535,27.678072391448254,-0.05664467344525989,0.816,0.9971
1.0,a_fitted_matched,draw5,9.926796,0.32299693757619435,27.657792704813595,-0.05667362527437292,0.816,0.9971
1.0,a_fitted_matched,draw6,9.972529399999999,0.3239992531033613,27.871189525877078,-0.056462559747896233,0.8175,0.99685
1.0,a_fitted_matched,draw7,9.9597454,0.323141295551381,27.864811211836518,-0.05653964316038796,0.816975,0.996925
1.0,a_fitted_matched,draw8,9.982489300000001,0.32362363776288655,27.865171711489776,-0.05634332089925658,0.817525,0.996875
1.0,a_fitted_matched,draw9,9.985745999999999,0.32375420820747486,27.683394504750318,-0.056622131581304046,0.816125,0.9968
1.0,a_fitted_matched,draw10,9.962802,0.322867948270436,27.456684494737527,-0.056814036933932006,0.81425,0.997075
1.0,a_fitted_matched,draw11,9.998793599999999,0.3232901755836217,27.729927420519697,-0.05654961851767491,0.816375,0.996925
1.0,a_fitted_matched,draw12,9.995042,0.3241020587500934,27.979614540011273,-0.056353199408257656,0.8177,0.99655
1.0,a_fitted_matched,draw13,9.9746,0.3226759980164639,27.703421209172163,-0.056602858752432074,0.81625,0.9971
1.0,a_fitted_matched,draw14,9.9772644,0.32339329745811984,28.045620761611968,-0.0562696058911588,0.81795,0.996775
